label,processed_text
0,"['wa', 'telling', 'obbie', 'last', 'night', 'feel', 'like', 'terrible', 'christian']"
4,"['wa', 'feeling', 'little', 'apprehensive', 'wa', 'traveling', 'emergency', 'issued', 'passport', 'kindly', 'supplied', 'british', 'consulate', 'los', 'angeles', 'week', 'ago']"
4,"['feel', 'really', 'strange', 'without', 'bang', 'sometimes', 'want', 'cut', 'hair']"
5,"['barely', 'even', 'feel', 'like', 'explaining', 'weird', 'history', 'shadow', 'dancer', 'really', 'console', 'port', 'arcade', 'sequel', 'shinobi', 'even', 'though', 'wa', 'already', 'console', 'sequel', 'shinobi', 'thats', 'totally', 'different', 'game', 'revenge', 'shinobi']"
1,"['feel', 'honored', 'book', 'shelf']"
0,"['feel', 'ungrateful', 'opportunity', 'breathe', 'air', 'many', 'others', 'chance', 'ha']"
4,"['scream', 'cry', 'many', 'ppl', 'feel', 'insecure', 'wanted', 'hide', 'sweat', 'lot']"
0,"['infp', 'strong', 'introverted', 'feeling', 'person', 'could', 'say', 'passionately', 'emotional', 'even', 'insignificant', 'thing']"
2,"['needed', 'clear', 'head', 'tell', 'sigh', 'feel', 'gentle', 'finger', 'hair']"
1,"['want', 'make', 'daily', 'thing', 'wash', 'hair', 'every', 'single', 'day', 'hassle', 'someone', 'like', 'ha', 'super', 'curly', 'hair', 'bit', 'pain', 'straighten', 'walk', 'class', 'feel', 'good']"
0,"['would', 'even', 'say', 'important', 'far', 'significant', 'feel', 'anything', 'rest', 'ludicrous']"
1,"['love', 'thinking', 'lately', 'feel', 'free', 'comment', 'tell', 'idiot', 'whatever']"
3,"['feel', 'overly', 'distracted', 'tabby', 'started', 'working', 'path', 'route', 'wood', 'big', 'creek', 'around', 'former', 'second', 'meadow']"
5,"['feel', 'fighter', 'move', 'amazed', 'way', 'tummy', 'growing', 'quickly']"
0,"['watched', 'tear', 'fell', 'really', 'feel', 'heartbroken']"
1,"['know', 'issue', 'question', 'feeling', 'etc', 'going', 'resolved']"
1,"['must', 'comment', 'believe', 'medication', 'life', 'saving', 'many', 'situation', 'also', 'feel', 'important', 'report', 'full', 'story']"
3,"['feel', 'like', 'need', 'something', 'change', 'vicious', 'cycle', 'good', 'letting', 'craving', 'drive', 'madness', 'binging']"
2,"['prefer', 'sit', 'large', 'room', 'back', 'wooden', 'floor', 'upholstered', 'chair', 'ha', 'timeless', 'feel', 'summer', 'gentle', 'breeze', 'blow', 'floral', 'curtain', 'savour', 'large', 'piece', 'cake', 'perhaps', 'famous', 'href', 'http', 'en']"
4,"['spent', 'game', 'feeling', 'unsure', 'needed', 'mostly', 'feeling', 'completely', 'lost']"
1,"['feel', 'lucky', 'know', 'like', 'revel', 'freedom', 'wide', 'open', 'space', 'sea', 'affords']"
3,"['feel', 'like', 'greedy', 'easily', 'pound', 'overweight', 'american']"
0,"['also', 'feel', 'disappointed', 'mother', 'gertrude']"
0,"['feel', 'humiliated', 'apartment', 'came', 'family', 'feel', 'stuckin', 'life', 'go', 'hell', 'want', 'present', 'life']"
2,"['feel', 'slightly', 'like', 'traitor', 'admitting', 'really', 'liked', 'new', 'place']"
3,"['im', 'facing', 'consequence', 'little', 'fall', 'yesterday', 'day', 'night', 'yesterday', 'could', 'feel', 'every', 'little', 'muscle', 'back', 'slowly', 'knotting', 'protest', 'unkind', 'treatment', 'received']"
0,"['knew', 'wa', 'going', 'look', 'mess', 'feel', 'guilty', 'pushing', 'get', 'taken', 'care']"
0,"['wa', 'feeling', 'really', 'awful', 'afternoon']"
1,"['miss', 'feeling', 'like', 'im', 'cute', 'enough', 'considered', 'taken', 'home']"
0,"['feel', 'lost', 'discombobulated', 'lose', 'drive', 'write']"
1,"['wan', 'na', 'go', 'work', 'feeling', 'bouncy', 'happy']"
1,"['feel', 'sometimes', 'like', 'want', 'say', 'thing', 'sure', 'offend']"
0,"['im', 'feel', 'alone']"
0,"['full', 'feeling', 'empty']"
3,"['feel', 'wronged', 'back']"
1,"['ive', 'learned', 'depend', 'expect', 'body', 'perform', 'rather', 'keep', 'flexible', 'hope', 'expectation', 'fulfill', 'duty', 'despite', 'feel', 'im', 'thankful', 'people', 'around', 'understanding', 'flexible', 'right', 'along']"
1,"['feel', 'kinda', 'mellow', 'though', 'think', 'time', 'month', 'going', 'turn', 'raging', 'bitch', 'moment', 'last', 'night', 'felt', 'totally', 'angry', 'like', 'cranky', 'really', 'restless']"
3,"['think', 'bit', 'better', 'today', 'although', 'still', 'feel', 'like', 'run', 'truck', 'cough', 'remarkably', 'stubborn', 'particularly', 'try', 'speak']"
0,"['recognize', 'frequent', 'poster', 'never', 'feel', 'unwelcome', 'thread']"
1,"['went', 'blonde', 'wa', 'feeling', 'adventurous', 'little', 'lost', 'wa', 'person']"
1,"['cant', 'stop', 'feeling', 'delighted']"
4,"['finished', 'reading', 'feeling', 'insecure']"
0,"['feel', 'like', 'horrible', 'person', 'href', 'http', 'bryangregorylewis']"
1,"['go', 'blogland', 'bit', 'get', 'thought', 'feeling', 'want', 'dream', 'look', 'pretty', 'picture', 'step', 'back', 'reality']"
0,"['feel', 'sorry', 'poor', 'guy', 'told', 'leave', 'female', 'passenger', 'accidentally', 'sit', 'area', 'woman']"
0,"['feel', 'like', 'doll', 'ha', 'abused']"
0,"['started', 'feeling', 'hopeless', 'regard', 'health']"
0,"['dunnno', 'feel', 'sorta', 'discontent', 'im', 'tired', 'stuff', 'wan', 'na', 'go', 'bed']"
1,"['really', 'enjoy', 'tone', 'feeling', 'piece', 'wonder', 'whether', 'would', 'successful', 'stretched', 'day', 'rather', 'one']"
4,"['feeling', 'suspicious', 'day']"
0,"['get', 'see', 'master', 'weekend', 'feel', 'submissive', 'weekend']"
2,"['think', 'like', 'australian', 'know', 'image', 'well', 'interesting', 'see', 'feel', 'yes', 'lovely', 'kay', 'going', 'view', 'sunrise']"
2,"['enjoy', 'feeling', 'naughty', 'kid', 'knew', 'better']"
0,"['feel', 'dismayed', 'still', 'load', 'miniature', 'term', 'weird', 'pink', 'clay', 'left', 'didnt', 'know']"
4,"['feeling', 'shaky', 'day']"
4,"['wa', 'feeling', 'nervous', 'hand', 'felt', 'shaky', 'heart', 'wa', 'pounding']"
1,"['mean', 'genuinely', 'appreciate', 'show', 'happy', 'made', 'x', 'made', 'feel', 'want', 'keep', 'thing', 'make', 'happy']"
0,"['bad', 'person', 'feeling', 'burdened', 'relationship']"
1,"['talked', 'tried', 'ask', 'wa', 'feeling', 'wa', 'convinced', 'everyone', 'would', 'asking', 'thing', 'wa', 'probably', 'bit', 'sick', 'always', 'talking']"
3,"['alcoholic', 'stood', 'dribbling', 'food', 'counter']"
0,"['still', 'feeling', 'broke']"
0,"['dispute', 'theory', 'ha', 'application', 'feel', 'universalized', 'often', 'especially', 'abused', 'culture', 'accustomed', 'able', 'control', 'circumstance', 'produce', 'desired', 'outcome', 'hmmm', 'culture', 'could', 'referring']"
0,"['feel', 'imperfection', 'shamed', 'coerced', 'mocked']"
0,"['finally', 'realise', 'feeling', 'hated', 'effect', 'big']"
4,"['know', 'feel', 'little', 'apprehensive', 'offering', 'gold', 'jewelry', 'minimal', 'cash', 'gon', 'na', 'share', 'found', 'regard', 'process', 'selling', 'gold', 'jewellery', 'revenue']"
0,"['im', 'feeling', 'disillusioned', 'buying', 'cheap', 'mass', 'produced', 'clothes']"
0,"['feel', 'terrible', 'sexist', 'whenever', 'im', 'group', 'woman', 'start', 'talking', 'dieting', 'brain', 'automatically', 'drop']"
1,"['feel', 'thankful', 'found', 'fantastic', 'series', 'added', 'favorite', 'series', 'time']"
0,"['know', 'suicide', 'selfish', 'right', 'feel', 'like', 'worthless', 'long', 'run', 'would', 'better', 'everybody', 'else']"
1,"['feel', 'warmly', 'welcomed', 'floor']"
1,"['feel', 'core', 'song', 'melody', 'respected', 'well', 'lyric', 'rest', 'changed']"
0,"['feel', 'defeated', 'feeling', 'move', 'start', 'hearing', 'whispering', 'hope']"
2,"['feel', 'lot', 'shame', 'many', 'romantic', 'relationship', 'past']"
1,"['wa', 'ungrateful', 'selfish', 'wanting', 'life', 'wanting', 'something', 'least', 'feeling', 'valued', 'respected']"
0,"['wa', 'feeling', 'nick', 'broke']"
3,"['dis', 'bag', 'feeling', 'grouchy', 'lack', 'inspiration', 'whatsoever', 'come', 'fug', 'bag', 'today', 'grouchy', 'still', 'set', 'mean', 'big', 'deal']"
3,"['feeling', 'dragon', 'back', 'reason', 'became', 'also', 'protect', 'demon', 'despised', 'harmed', 'human']"
1,"['feel', 'like', 'would', 'pretty', 'cool']"
1,"['wonder', 'feel', 'like', 'sometimes', 'joy', 'longer', 'joyful', 'based', 'research', 'method', 'keynote', 'comparison', 'appearance']"
1,"['feel', 'honored', 'humbled', 'turn', 'event']"
5,"['get', 'feeling', 'impressed']"
3,"['hypocrisy', 'friend']"
4,"['start', 'feel', 'unsure']"
0,"['look', 'feeling', 'alone', 'wantig', 'way']"
0,"['still', 'feel', 'dull', 'ache', 'time', 'even', 'running']"
1,"['im', 'feeling', 'pretty', 'good', 'bus', 'stop', 'start', 'yawning']"
0,"['feeling', 'lousy', 'right']"
4,"['resorted', 'yesterday', 'post', 'peak', 'day', 'illness', 'wa', 'still', 'housebound', 'feeling', 'agitated', 'peckish', 'brew', 'href', 'http', 'pic']"
0,"['really', 'feel', 'guilty']"
1,"['feel', 'assured', 'thankk', 'god']"
4,"['feel', 'helpless', 'depending', 'people', 'closest']"
0,"['day', 'week', 'feel', 'little', 'deprived']"
3,"['feel', 'angry', 'feel', 'sad']"
1,"['believe', 'manged', 'tone', 'retaining', 'enough', 'flourish', 'make', 'suit', 'feel', 'special']"
1,"['feel', 'shift', 'towards', 'casual', 'gaming', 'whole', 'hurting', 'rpgs', 'jrpgs', 'especially', 'rpgs', 'game', 'non', 'gamers', 'think', 'playing']"
3,"['feel', 'fucked', 'happened', 'thursday']"
1,"['feel', 'fearless', 'right']"
3,"['feel', 'dissatisfied', 'advance', 'made', 'rather', 'team', 'stink']"
3,"['feel', 'even', 'dangerous', 'though', 'youre', 'pouring', 'time', 'ministry', 'accompanied', 'self', 'righteousness', 'self', 'satisfaction']"
4,"['began', 'feel', 'agitated', 'slightly', 'dizzy', 'amp', 'hungry']"
1,"['think', 'fact', 'wa', 'leaving', 'jordan', 'hospital', 'feeling', 'triumphant', 'completion', 'last', 'radiation', 'wa', 'horror', 'story', 'unfolding', 'two', 'state', 'away']"
5,"['started', 'back', 'work', 'admit', 'ive', 'feeling', 'little', 'overwhelmed']"
4,"['feel', 'like', 'idiot', 'looking', 'bunch', 'key', 'getting', 'frantic', 'nick', 'letting', 'forgetting', 'key']"
3,"['voice', 'usual', 'perfect', 'like', 'know', 'yomis', 'voice', 'better', 'kind', 'feel', 'frustrated', 'song', 'best', 'doesnt', 'highlight', 'yomis', 'voice', 'properly']"
3,"['forgive', 'accepted', 'allowed', 'feel', 'tortured', 'headache']"
1,"['really', 'feel', 'like', 'trying', 'cute', 'every', 'day']"
1,"['really', 'hard', 'time', 'feeling', 'hopeful', 'much', 'last', 'month']"
0,"['feel', 'like', 'ungrateful']"
0,"['feel', 'discouraged', 'im', 'never', 'going', 'get', 'good', 'schedule', 'another', 'big', 'life', 'change', 'going', 'happen']"
0,"['want', 'feel', 'disrespected', 'unloved']"
1,"['feel', 'passionate', 'people', 'particularly', 'love', 'admire', 'respect']"
3,"['usually', 'feel', 'aggravated', 'unprofessional', 'attitude', 'rest', 'cast']"
5,"['remember', 'feeling', 'shocked', 'called', 'religious']"
0,"['always', 'feel', 'boosted', 'spiritually', 'totally', 'drained', 'physically']"
3,"['feel', 'offended', 'statement']"
0,"['feel', 'alone', 'part', 'everyone', 'ha', 'opinion', 'going', 'going', 'sometimes', 'feel', 'challenge', 'people', 'upset']"
1,"['im', 'feeling', 'awfully', 'proud', 'sticking']"
3,"['found', 'working', 'detroit', 'specialized', 'christian', 'literature', 'lol', 'im', 'feeling', 'little', 'grouchy', 'tonight']"
1,"['im', 'pretty', 'sure', 'everyone', 'left', 'feeling', 'festive']"
4,"['feel', 'vulnerable', 'much', 'yesterday', 'cant', 'say', 'felt', 'strong', 'sense', 'self', 'worth', 'maybe', 'according', 'brown', 'could', 'get', 'better', 'accepting', 'vulnerable', 'imperfect', 'aspect']"
1,"['feel', 'charming', 'today', 'dont', 'really', 'want', 'part', 'im', 'supposed', 'part', 'tonight']"
4,"['get', 'feeling', 'oiler', 'hesitant', 'count', 'missed', 'much', 'time', 'year', 'ago']"
1,"['wondered', 'make', 'feel', 'cool']"
0,"['go', 'pt', 'feel', 'like', 'defective', 'bum']"
0,"['feel', 'blamed', 'music']"
1,"['still', 'feel', 'honored', 'friend', 'would', 'ask', 'join', 'part', 'journey']"
1,"['feel', 'convinced', 'brink', 'something', 'amazing']"
0,"['feel', 'completely', 'listless']"
1,"['feel', 'really', 'pretty', 'makeup', 'haha']"
0,"['see', 'feel', 'helpless']"
0,"['feel', 'miserable', 'even', 'alone']"
1,"['feel', 'effort', 'wa', 'worthwhile']"
0,"['think', 'common', 'one', 'everyone', 'ha', 'experienced', 'doom', 'gloom', 'feeling', 'feel', 'like', 'something', 'tragic', 'happened']"
1,"['im', 'working', 'new', 'project', 'feel', 'productive']"
0,"['feel', 'like', 'damaged', 'corn', 'big', 'dent', 'side', 'label', 'half', 'torn', 'grocery', 'store', 'everyone', 'push', 'side', 'one', 'buy']"
0,"['feel', 'lethargic', 'overheated', 'time']"
3,"['feel', 'ending', 'wa', 'fairly', 'rushed', 'didnt', 'provide', 'closure', 'wa', 'looking', 'regardless', 'wa', 'historical', 'fiction', 'finest']"
1,"['feel', 'important', 'write', 'happened', 'heal', 'sure', 'many', 'need', 'see', 'someone', 'deal', 'find', 'strength', 'heal', 'well']"
3,"['feel', 'selfish', 'wanting', 'home', 'help', 'getting', 'girl', 'bed']"
0,"['always', 'feel', 'little', 'sad', 'go', 'sorta', 'ren', 'stimpy', 'theme', 'u', 'oil', 'water', 'gemini', 'scorpio', 'soulmate', 'friend']"
1,"['feel', 'really', 'good', 'school', 'though', 'know', 'long', 'shot']"
1,"['know', 'feeling', 'fabulous', 'energy', 'long', 'time', 'even', 'clothes', 'still', 'little', 'snug']"
4,"['feel', 'uncertain']"
3,"['dont', 'even', 'know', 'know', 'feel', 'like', 'im', 'getting', 'fucked', 'behind']"
3,"['feel', 'really', 'bothered']"
2,"['tried', 'naked', 'gardening', 'feel', 'lovely', 'sun', 'back', 'feel', 'plant', 'working', 'border']"
1,"['feel', 'artistic', 'ad', 'really', 'nice', 'slr', 'digital', 'camera', 'side', 'webpage', 'thats', 'reason']"
0,"['wasnt', 'actually', 'registered', 'conference', 'goer', 'well', 'wa', 'one', 'dealing', 'sexual', 'abuse', 'gay', 'community', 'kind', 'awoken', 'feeling', 'repressed', 'long', 'time']"
1,"['im', 'looking', 'forward', 'feeling', 'hopeful', 'instead', 'hopeless']"
1,"['im', 'feeling', 'pretty', 'rich']"
3,"['feel', 'irritable']"
0,"['feel', 'helped', 'bring', 'happiness', 'life', 'troubled', 'friend', 'day', 'zz', 'top', 'logo', 'keychain', 'hang', 'room', 'wherever', 'know', 'fine', 'cheer', 'man']"
3,"['feel', 'like', 'stubborn', 'year', 'old']"
0,"['im', 'feeling', 'jaded', 'bitter', 'even', 'bother', 'google', 'search', 'time', 'aka', 'tltg', 'lazy', 'google']"
0,"['remember', 'feeling', 'absolutely', 'devastated', 'heard', 'peach', 'actually', 'give', 'cake']"
3,"['wa', 'feeling', 'stubborn', 'friend', 'said', 'come', 'wanted', 'hug', 'said', 'well', 'come', 'halfway', 'walked', 'shes', 'leaving', 'today']"
3,"['know', 'feel', 'bothered']"
2,"['struggled', 'feeling', 'guilt', 'took', 'gentle', 'care', 'recovery', 'sometimes', 'even']"
4,"['ive', 'started', 'delve', 'deep', 'evaluate', 'everything', 'ha', 'made', 'feel', 'insecure', 'unworthy']"
4,"['wa', 'also', 'feeling', 'anxious', 'around', 'people', 'sitting', 'waiting', 'area']"
1,"['feel', 'back', 'innocent', 'carefree', 'self']"
2,"['feel', 'hand', 'weaved', 'delicate', 'intimacy', 'shared', 'hand', 'two', 'people', 'share', 'much', 'secret', 'world', 'mystified']"
0,"['still', 'feel', 'like', 'im', 'damaged', 'good', 'affect', 'everything', 'life']"
1,"['feel', 'like', 'havent', 'taking', 'enough', 'risk', 'im', 'respected', 'teacher']"
1,"['feel', 'bit', 'confident', 'kicking', 'karate', 'diagonal', 'cut', 'kendo', 'though', 'much', 'work', 'remains']"
0,"['would', 'picture', 'rock', 'hitting', 'frog', 'body', 'carried', 'downstream', 'would', 'feel', 'ashamed']"
1,"['im', 'feeling', 'well', 'front', 'computer', 'theory', 'computer', 'healthy', 'kid']"
0,"['could', 'cooped', 'motel', 'feeling', 'depressed', 'alone', 'flight', 'home']"
0,"['get', 'feeling', 'people', 'suffering', 'body']"
0,"['feel', 'guilty', 'died', 'outside', 'window', 'whilst', 'slept', 'nothing', 'help']"
0,"['feel', 'stressed', 'family', 'problem']"
4,"['ive', 'feeling', 'immensely', 'overwhelmed']"
0,"['im', 'feeling', 'char', 'blamed', 'week', 'ago']"
1,"['im', 'feeling', 'playful', 'already']"
3,"['think', 'feel', 'everyone', 'greedy', 'little', 'way', 'whether', 'going', 'good', 'bad', 'way', 'thats', 'another', 'issue', 'usually', 'link', 'together', 'right', 'im', 'trying', 'separate', 'issue', 'separately', 'see', 'sole', 'topic', 'cleary']"
3,"['feel', 'annoyed', 'bought', 'ticket', 'sat', 'screening', 'could', 'even', 'find', 'distraction', 'offensive', 'scene', 'sound', 'flashed']"
4,"['think', 'even', 'christian', 'trust', 'assurance', 'lord', 'weak', 'feel', 'helpless']"
1,"['feel', 'relaxed', 'merson', 'said']"
2,"['feel', 'strongly', 'year', 'lord', 'calling', 'grow', 'discipline', 'year', 'faithful', 'thing', 'ha', 'put', 'front']"
1,"['feel', 'book', 'vital', 'aspect', 'life', 'generation', 'come', 'type', 'medium', 'never', 'diminish', 'enjoyment', 'human']"
1,"['see', 'family', 'swan', 'feel', 'joyful', 'peaceful', 'blessed']"
1,"['sleep', 'well', 'last', 'night', 'woke', 'feeling', 'borrow', 'wonderful', 'phrase', 'book', 'read', 'rough', 'badger', 'arse']"
1,"['wa', 'supremely', 'happy', 'hear', 'first', 'note', 'bar', 'song', 'feel', 'emotion', 'smell', 'fragrance', 'happy', 'time']"
1,"['feel', 'excited', 'episode']"
0,"['feel', 'devastated']"
4,"['think', 'however', 'nice', 'people', 'make', 'feel', 'paranoid', 'something', 'wrong']"
1,"['admit', 'im', 'feeling', 'thankful', 'today', 'wh']"
1,"['feel', 'like', 'im', 'welcomed', 'dont', 'like', 'blend', 'something']"
2,"['wa', 'thankful', 'slow', 'sunday', 'wa', 'feeling', 'hot']"
3,"['think', 'must', 'continue', 'seek', 'good', 'even', 'feel', 'offended', 'always', 'look', 'way', 'go', 'lower', 'walk', 'humility', 'jesus', 'walked']"
1,"['would', 'love', 'hear', 'feel', 'free', 'add', 'comment', 'send', 'email', 'info', 'wolfiewolfgang']"
1,"['went', 'everything', 'feeling', 'fantastic', 'right']"
0,"['list', 'feel', 'pretty', 'lame', 'whining']"
1,"['feel', 'like', 'half', 'time', 'dont', 'show', 'affection', 'interest', 'anyone', 'outside', 'little', 'circle', 'comfort', 'sincere', 'response', 'guaranteed']"
0,"['cant', 'contain', 'joy', 'right', 'feel', 'troubled']"
0,"['feel', 'like', 'mind', 'numbingly', 'dull', 'debate', 'nuance', 'woman', 'men', 'model']"
4,"['feel', 'paranoid', 'like', 'stepped', 'private', 'club', 'everyone', 'know', 'standing', 'like', 'nudist', 'suit', 'convention']"
1,"['mean', 'feeling', 'always', 'sincere', 'think', 'part', 'tends', 'repress', 'certain', 'thing', 'order', 'somehow', 'lessen', 'blow', 'eventually', 'hit', 'relationship', 'end']"
1,"['wanted', 'wa', 'feel', 'accepted']"
5,"['find', 'still', 'feeling', 'curious', 'log', 'sl']"
1,"['feel', 'glad', 'enthusiastic', 'point', 'sand', 'snorkeling']"
0,"['feeling', 'yet', 'hear', 'tragic', 'incident', 'world', 'history']"
1,"['feeling', 'whenever', 'write', 'song', 'think', 'song', 'ha', 'leg', 'enough', 'popular', 'people', 'really', 'respond', 'get', 'feeling']"
0,"['feel', 'discouraged', 'lose', 'sense', 'inspiration', 'keep', 'going', 'especially', 'see', 'people', 'give', 'best', 'good', 'pb']"
1,"['sit', 'say', 'warm', 'feeling', 'overcomes', 'feel', 'reassured', 'isnt', 'good', 'enough']"
1,"['feel', 'deeply', 'honoured', 'able', 'offer', 'activation', 'made', 'extra', 'time', 'available', 'session', 'full', 'moon', 'next', 'week', 'move', 'dark', 'moon', 'build', 'eclipse', 'natural', 'time', 'bringing', 'need', 'examined', 'surface', 'life']"
0,"['ive', 'feeling', 'fake', 'sense', 'purpose']"
0,"['ive', 'told', 'feel', 'remorseful', 'whole', 'thing', 'hang', 'head', 'low', 'long', 'im', 'pond', 'scum']"
